product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Sockets Supported,TJUNCTION,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® 64 ‡,Instruction Set,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
37119,Intel® Celeron® Processor T1700,2025-03-11 09:29:10,https://www.intel.com/content/www/us/en/products/sku/37119/intel-celeron-processor-t1700-1m-cache-1-83-ghz-667-mhz-fsb/specifications.html,Legacy Intel® Celeron® Processor,Products formerly Merom,Mobile,T1700,65 nm,2,1.83 GHz,1 MB L2 Cache,667 MHz,No,35 W,1.075V-1.175V,Discontinued,Q4'08,End of Servicing Lifetime,No,PPGA478,100°C,35mm x 35mm,143 mm2,291 million,No,No,No,Yes,64-bit,No,No,No,Yes
