product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Sockets Supported,TCASE,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® 64 ‡,Instruction Set,Idle States,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Thermal Monitoring Technologies,Intel® AES New Instructions,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
34692,Intel® Core™2 Extreme Processor QX9775,2025-03-11 09:45:45,https://www.intel.com/content/www/us/en/products/sku/34692/intel-core2-extreme-processor-qx9775-12m-cache-3-20-ghz-1600-mhz-fsb/specifications.html,Legacy Intel® Core™ Processors,Products formerly Yorkfield,Desktop,QX9775,45 nm,4,3.20 GHz,12 MB L2 Cache,1600 MHz,No,150 W,0.850V-1.3500V,Discontinued,Q1'08,End of Servicing Lifetime,No,LGA771,63°C,37.5mm x 37.5mm,214 mm2,820 million,No,No,Yes,Yes,64-bit,Yes,Yes,No,Yes,No,No,Yes
