product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Sockets Supported,TCASE,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® Virtualization Technology for Directed I/O (VT-d) ‡,Intel® 64 ‡,Instruction Set,Idle States,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Thermal Monitoring Technologies,Intel® AES New Instructions,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
29736,Intel® Celeron® Processor 440,2025-03-11 09:29:15,https://www.intel.com/content/www/us/en/products/sku/29736/intel-celeron-processor-440-512k-cache-2-00-ghz-800-mhz-fsb/specifications.html,Legacy Intel® Celeron® Processor,Products formerly Conroe,Desktop,440,65 nm,1,2.00 GHz,512 KB L2 Cache,800 MHz,No,35 W,1.0000V-1.3375V,Discontinued,Q3'06,End of Servicing Lifetime,Yes,LGA775,60.4°C,37.5mm x 37.5mm,77 mm2,105 million,No,No,No,No,Yes,64-bit,No,No,No,Yes,No,No,Yes
