product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Sockets Supported,TCASE,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® 64 ‡,Instruction Set,Idle States,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Thermal Monitoring Technologies,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
33933,Intel® Xeon® Processor X3360,2025-03-11 09:37:57,https://www.intel.com/content/www/us/en/products/sku/33933/intel-xeon-processor-x3360-12m-cache-2-83-ghz-1333-mhz-fsb/specifications.html,Legacy Intel® Xeon® Processors,Products formerly Yorkfield,Server,X3360,45 nm,4,2.83 GHz,12 MB L2 Cache,1333 MHz,No,95 W,0.8500V-1.3625V,Discontinued,Q1'08,End of Servicing Lifetime,No,LGA775,71.4°C,37.5mm x 37.5mm,214 mm2,820 million,No,No,Yes,Yes,64-bit,Yes,Yes,No,Yes,No,Yes
