product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Sockets Supported,TJUNCTION,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® 64 ‡,Instruction Set,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
36697,Intel® Core™2 Duo Processor SU9400,2025-03-11 09:45:40,https://www.intel.com/content/www/us/en/products/sku/36697/intel-core2-duo-processor-su9400-3m-cache-1-40-ghz-800-mhz-fsb/specifications.html,Legacy Intel® Core™ Processors,Products formerly Penryn,Mobile,SU9400,45 nm,2,1.40 GHz,3 MB L2 Cache,800 MHz,No,10 W,1.050V-1.150V,Discontinued,Q3'08,End of Servicing Updates,No,BGA956,105°C,22mm x 22mm,107 mm2,410 million,No,No,Yes,Yes,64-bit,Yes,No,Yes,Yes
