product_id,name,time,source,url
99978,Intel® Xeon® Processor E3-1285 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/99978/intel-xeon-processor-e31285-v6-8m-cache-4-10-ghz/specifications.html
97470,Intel® Xeon® Processor E3-1220 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97470/intel-xeon-processor-e31220-v6-8m-cache-3-00-ghz/specifications.html
97476,Intel® Xeon® Processor E3-1225 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97476/intel-xeon-processor-e31225-v6-8m-cache-3-30-ghz/specifications.html
97474,Intel® Xeon® Processor E3-1230 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97474/intel-xeon-processor-e31230-v6-8m-cache-3-50-ghz/specifications.html
97469,Intel® Xeon® Processor E3-1240 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97469/intel-xeon-processor-e31240-v6-8m-cache-3-70-ghz/specifications.html
97473,Intel® Xeon® Processor E3-1245 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97473/intel-xeon-processor-e31245-v6-8m-cache-3-70-ghz/specifications.html
97479,Intel® Xeon® Processor E3-1270 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97479/intel-xeon-processor-e31270-v6-8m-cache-3-80-ghz/specifications.html
97478,Intel® Xeon® Processor E3-1275 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97478/intel-xeon-processor-e31275-v6-8m-cache-3-80-ghz/specifications.html
97475,Intel® Xeon® Processor E3-1280 v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97475/intel-xeon-processor-e31280-v6-8m-cache-3-90-ghz/specifications.html
98858,Intel® Xeon® Processor E3-1505L v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/98858/intel-xeon-processor-e31505l-v6-8m-cache-2-20-ghz/specifications.html
97463,Intel® Xeon® Processor E3-1505M v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97463/intel-xeon-processor-e31505m-v6-8m-cache-3-00-ghz/specifications.html
97468,Intel® Xeon® Processor E3-1535M v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/97468/intel-xeon-processor-e31535m-v6-8m-cache-3-10-ghz/specifications.html
122823,Intel® Xeon® Processor E3-1501L v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/122823/intel-xeon-processor-e31501l-v6-6m-cache-up-to-2-90-ghz/specifications.html
122822,Intel® Xeon® Processor E3-1501M v6,2025-03-11 09:26:53,https://www.intel.com/content/www/us/en/ark/products/series/97141/intel-xeon-processor-e3-v6-family.html,https://www.intel.com/content/www/us/en/products/sku/122822/intel-xeon-processor-e31501m-v6-6m-cache-up-to-3-60-ghz/specifications.html
