product_id,name,time,source,url
97538,Intel® Core™ m3-7Y32 Processor,2025-03-11 09:27:01,https://www.intel.com/content/www/us/en/ark/products/series/95542/7th-generation-intel-core-m-processors.html,https://www.intel.com/content/www/us/en/products/sku/97538/intel-core-m37y32-processor-4m-cache-up-to-3-00-ghz/specifications.html
95449,Intel® Core™ m3-7Y30 Processor,2025-03-11 09:27:01,https://www.intel.com/content/www/us/en/ark/products/series/95542/7th-generation-intel-core-m-processors.html,https://www.intel.com/content/www/us/en/products/sku/95449/intel-core-m37y30-processor-4m-cache-2-60-ghz/specifications.html
