product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Expected Discontinuance,Servicing Status,Embedded Options Available,Sockets Supported,TCASE,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® VT-x with Extended Page Tables (EPT) ‡,Intel® 64 ‡,Instruction Set,Idle States,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Thermal Monitoring Technologies,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
30791,Intel® Xeon® Processor L5335,2025-03-11 09:38:05,https://www.intel.com/content/www/us/en/products/sku/30791/intel-xeon-processor-l5335-8m-cache-2-00-ghz-1333-mhz-fsb/specifications.html,Legacy Intel® Xeon® Processors,Products formerly Clovertown,Server,L5335,65 nm,4,2.00 GHz,8 MB L2 Cache,1333 MHz,No,50 W,1.1000V-1.2500V,Discontinued,Q3'07,Q1'2009,End of Servicing Lifetime,No,PLGA771,60°C,37.5mm x 37.5mm,286 mm2,582 million,No,No,Yes,No,Yes,64-bit,Yes,No,No,Yes,Yes,Yes
