product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Physical Address Extensions,ECC Memory Supported ‡,Sockets Supported,TCASE,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® 64 ‡,Instruction Set,Idle States,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Intel® AES New Instructions,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
27974,Intel® Celeron® D Processor 347,2025-03-11 09:29:17,https://www.intel.com/content/www/us/en/products/sku/27974/intel-celeron-d-processor-347-512k-cache-3-06-ghz-533-mhz-fsb/specifications.html,Legacy Intel® Celeron® Processor,Products formerly Cedarmill,Desktop,347,65 nm,1,3.06 GHz,512 KB L2 Cache,533 MHz,No,86 W,1.25V-1.325V,Discontinued,Q4'06,End of Servicing Lifetime,No,32-bit,No,PLGA775,C1=69.2°C; D0=64.4°C,37.5mm x 37.5mm,81 mm2,188 million,No,No,No,Yes,64-bit,Yes,No,No,No,No,Yes
