product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Total Threads,Max Turbo Frequency,Processor Base Frequency,Cache,Bus Speed,"# of QPI Links",TDP,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Max Memory Size (dependent on memory type),Memory Types,Max # of Memory Channels,Max Memory Bandwidth,Physical Address Extensions,ECC Memory Supported ‡,Sockets Supported,Max CPU Configuration,TCASE,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® 64 ‡,Instruction Set,Instruction Set Extensions,Idle States,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Thermal Monitoring Technologies,Intel® AES New Instructions,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® VT-x with Extended Page Tables (EPT) ‡
52585,Intel® Core™ i7-990X Processor Extreme Edition,2025-03-11 09:44:45,https://www.intel.com/content/www/us/en/products/sku/52585/intel-core-i7990x-processor-extreme-edition-12m-cache-3-46-ghz-6-40-gts-intel-qpi/specifications.html,Legacy Intel® Core™ Processors,Products formerly Gulftown,Desktop,i7-990X,32 nm,6,12,3.73 GHz,3.46 GHz,12 MB Intel® Smart Cache,6.4 GT/s,1,130 W,Discontinued,Q1'11,End of Servicing Lifetime,No,24 GB,DDR3 1066,3,25.6 GB/s,36-bit,No,"FCLGA1366,LGA1366",1,67.9°C,42.5mm X 45.0mm,239 mm2,million,1.0,Yes,Yes,64-bit,Intel® SSE4.2,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
