product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Sockets Supported,TJUNCTION,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® 64 ‡,Instruction Set,Idle States,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
35431,Intel® Core™2 Extreme Processor X9100,2025-03-11 09:45:45,https://www.intel.com/content/www/us/en/products/sku/35431/intel-core2-extreme-processor-x9100-6m-cache-3-06-ghz-1066-mhz-fsb/specifications.html,Legacy Intel® Core™ Processors,Products formerly Penryn,Mobile,X9100,45 nm,2,3.06 GHz,6 MB L2 Cache,1066 MHz,No,44 W,1.05-1.2625V,Discontinued,Q3'08,End of Servicing Updates,No,PGA478,105°C,35 mm x 35mm,107 mm2,410 million,No,No,Yes,Yes,64-bit,No,Yes,No,No,Yes
