product_id,name,time,source,Product Collection,Code Name,Vertical Segment,Processor Number,Lithography,Total Cores,Processor Base Frequency,Cache,Bus Speed,FSB Parity,TDP,VID Voltage Range,Marketing Status,Launch Date,Servicing Status,Embedded Options Available,Sockets Supported,TJUNCTION,Package Size,Processing Die Size,"# of Processing Die Transistors",Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® 64 ‡,Instruction Set,Enhanced Intel SpeedStep® Technology,Intel® Demand Based Switching,Intel® Trusted Execution Technology ‡,Execute Disable Bit ‡
36727,Intel® Core™2 Extreme Processor QX9300,2025-03-11 09:45:40,https://www.intel.com/content/www/us/en/products/sku/36727/intel-core2-extreme-processor-qx9300-12m-cache-2-53-ghz-1066-mhz-fsb/specifications.html,Legacy Intel® Core™ Processors,Products formerly Penryn,Mobile,QX9300,45 nm,4,2.53 GHz,12 MB L2 Cache,1066 MHz,No,45 W,1.050V-1.175V,Discontinued,Q3'08,End of Servicing Updates,No,PGA478,100°C,35mm x 35mm,214 mm2,820 million,No,No,Yes,Yes,64-bit,Yes,No,No,Yes
